STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TSUN,TMAX,TMIN,AWND,WDF5,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03,WT10,WT19
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20090928,0,-9999,200,122,72,290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20090929,0,-9999,150,94,42,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20090930,0,-9999,161,67,26,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091001,0,-9999,178,50,18,130,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091002,137,-9999,189,94,42,250,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091003,0,-9999,178,78,43,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091004,0,-9999,172,72,26,270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091005,0,-9999,194,50,6,90,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091006,20,-9999,189,67,38,220,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091007,0,-9999,167,56,37,270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091008,198,-9999,139,67,22,160,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091009,351,-9999,183,117,34,180,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091010,0,-9999,150,56,26,350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091011,0,-9999,144,33,22,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091012,0,-9999,172,67,24,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091013,0,-9999,139,83,41,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091014,33,-9999,94,56,62,70,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091015,28,-9999,78,61,36,350,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091016,0,-9999,72,39,45,350,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091017,0,-9999,100,11,41,330,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091018,0,-9999,122,-22,12,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091019,0,-9999,156,0,41,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091020,0,-9999,200,61,34,240,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091021,0,-9999,200,50,24,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091022,0,-9999,206,72,30,120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091023,259,-9999,200,128,57,150,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091024,0,-9999,133,28,41,240,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091025,0,-9999,167,11,14,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091026,0,-9999,189,33,14,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091027,170,-9999,139,61,22,70,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091028,18,-9999,156,106,15,320,-9999,-9999,1,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091029,0,-9999,189,83,34,130,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091030,56,-9999,267,156,73,190,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091031,107,-9999,172,33,36,290,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091101,0,-9999,117,-6,13,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091102,0,-9999,161,0,18,330,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091103,0,-9999,117,6,24,330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091104,3,-9999,111,28,26,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091105,0,-9999,117,11,29,290,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091106,0,-9999,144,-22,28,160,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091107,0,-9999,211,50,47,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091108,0,-9999,217,78,30,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091109,0,-9999,200,61,14,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091110,0,-9999,178,100,37,40,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091111,0,-9999,139,61,69,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091112,0,-9999,139,6,38,20,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091113,0,-9999,161,22,14,140,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091114,0,-9999,189,17,17,210,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091115,0,-9999,194,56,13,70,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091116,0,-9999,161,100,51,80,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091117,104,-9999,117,67,50,60,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091118,74,-9999,100,78,7,230,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091119,0,-9999,89,44,22,190,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091120,0,-9999,106,28,11,260,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091121,0,-9999,133,6,7,70,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091122,0,-9999,139,28,29,70,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091123,0,-9999,117,67,22,170,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091124,5,-9999,122,78,32,170,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091125,0,-9999,106,72,44,230,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091126,5,-9999,89,11,50,280,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091127,0,-9999,44,-33,44,290,-9999,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091128,0,-9999,144,-39,33,170,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091129,28,-9999,150,78,49,260,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091130,15,-9999,100,-6,44,350,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091201,0,-9999,106,-11,38,200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091202,84,-9999,94,33,35,270,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091203,0,-9999,67,6,51,290,-9999,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091204,0,-9999,17,-44,23,280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091205,0,-9999,6,-72,25,310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091206,0,-9999,17,-89,21,140,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091207,8,-9999,22,-33,21,270,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091208,257,-9999,61,11,51,110,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091209,33,-9999,133,-56,93,260,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091210,5,-9999,-50,-83,64,260,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091211,0,-9999,22,-83,35,220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091212,0,-9999,61,-78,35,170,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091213,71,-9999,61,11,26,270,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091214,0,-9999,150,39,47,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091215,0,-9999,89,-50,53,340,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091216,0,-9999,0,-94,13,320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091217,0,-9999,56,-67,24,150,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091218,5,-9999,50,-6,17,360,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091219,86,-9999,22,-6,31,350,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091220,8,-9999,6,-22,23,350,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091221,3,-9999,0,-11,19,260,-9999,1,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091222,8,-9999,28,-11,28,60,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091223,3,-9999,56,11,49,100,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091224,0,-9999,78,6,50,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091225,107,-9999,106,0,77,130,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091226,0,-9999,44,-28,51,180,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091227,23,-9999,44,-50,52,290,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,1,1,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091228,3,-9999,-17,-72,55,280,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091229,0,-9999,0,-78,24,330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091230,10,-9999,44,-50,34,190,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093814,CINCINNATI NORTHERN KY AIRPORT KY US,264.9,39.04306,-84.67167,20091231,33,-9999,44,0,38,290,-9999,1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1,-9999,-9999,-9999
